40.757000, -73.973999
40.750301, -73.994904
40.765800, -73.965103
40.753899, -73.991402
40.750702, -73.982903
40.745499, -74.000999
40.757900, -73.985497
40.748798, -73.975800
40.775600, -73.946098
40.755299, -73.983902
40.756199, -73.989700
40.751499, -73.984100
40.775299, -73.957397
40.753899, -73.978500
40.756199, -73.971802
40.758801, -73.973900
40.743900, -73.991096
40.767399, -73.989899
40.762299, -73.978699
40.750401, -73.976097
40.769501, -73.950500
40.756100, -73.990799
40.765202, -73.983398
40.762100, -73.981697
40.766399, -73.968399
40.747002, -73.978897
40.769299, -73.953400
40.752800, -73.979301
40.766201, -73.995399
40.761299, -73.983803
40.769901, -73.961098
40.751301, -73.971802
40.755901, -73.978500
40.767200, -73.987999
40.760101, -73.975998
40.757099, -73.975197
40.744801, -73.988899
40.784199, -73.956398
40.753799, -73.992302
40.759701, -73.986702
40.752800, -73.973000
40.763401, -73.973701
40.765999, -73.968498
40.763302, -73.973701
40.764301, -73.973396
40.774399, -73.981499
40.759399, -73.999397
40.760601, -73.981598
40.792702, -73.975197
40.808201, -73.966400
40.775902, -73.958199
40.776501, -73.976501
40.764400, -73.955498
40.780399, -73.959801
40.757500, -73.984497
40.750301, -73.987503
40.748600, -73.988602
40.795300, -73.975998
40.768200, -73.982498
40.763302, -73.979500
40.761398, -73.971100
40.744999, -73.976601
40.754002, -73.968300
40.760799, -73.970200
40.788601, -73.976196
40.760601, -73.971603
40.749199, -73.994102
40.748798, -73.980103
40.754902, -73.975800
40.758400, -73.992302
40.769901, -73.964798
40.787102, -73.975700
40.750198, -73.988503
40.796700, -73.972702
40.753601, -73.976997
40.785301, -73.979599
40.755798, -73.970398
40.764000, -73.973701
40.766602, -73.978302
40.756699, -73.988403
40.751499, -73.994003
40.756100, -73.987099
40.753502, -73.978996
40.762798, -73.971497
40.763599, -73.996201
40.781898, -73.956299
40.758701, -73.973000
40.775200, -73.963600
40.759300, -73.972603
40.762402, -73.989700
40.777302, -73.986504
40.754601, -73.999397
40.755402, -73.975098
40.778900, -73.962303
40.773201, -73.980698
40.802101, -73.969498
40.769501, -73.992104
40.750000, -73.999901
40.754902, -73.976501
40.786598, -73.980598
40.770901, -73.983002
40.763401, -73.977798
40.773602, -73.983597
40.756699, -73.985603
40.759102, -73.994301
40.747898, -73.992798
40.787998, -73.967598
40.802799, -73.957497
40.752899, -73.983498
40.773899, -73.945297
40.749802, -73.995201
40.749599, -73.991898
40.806599, -73.964699
40.762600, -73.971100
40.764400, -73.983002
40.787300, -73.971603
40.766499, -73.978203
40.762699, -73.963402
40.750801, -73.986298
40.770699, -73.986099
40.763699, -73.977798
40.746101, -73.986298
40.799702, -73.955200
40.758900, -73.972198
40.761700, -73.966499
40.744301, -73.988899
40.761700, -73.970299
40.752102, -73.984398
40.769100, -73.981102
40.748600, -73.991997
40.769299, -73.962997
40.765301, -73.969704
40.758400, -73.977303
40.785099, -73.970901
40.782398, -73.980400
40.751400, -73.990402
40.766800, -73.978401
40.753601, -73.988602
40.751202, -73.980499
40.748699, -73.973999
40.757599, -73.984596
40.758202, -73.981903
40.775600, -73.950203
40.764599, -73.985802
40.769501, -73.968002
40.755901, -73.986099
40.798599, -73.967598
40.756302, -73.978996
40.749699, -73.987503
40.749901, -73.983498
40.789600, -73.966202
40.777901, -73.975601
40.752201, -73.985603
40.770100, -73.955399
40.765099, -73.971603
40.752899, -73.972900
40.786999, -73.981201
40.760601, -73.971603
40.785198, -73.971298
40.764099, -73.970299
40.759701, -73.987198
40.757000, -73.981400
40.759201, -73.978798
40.752899, -73.974899
40.745098, -73.977303
40.760399, -73.976997
40.743801, -73.990898
40.744598, -73.988899
40.746300, -73.992996
40.784599, -73.977600
40.759899, -73.979301
40.760601, -73.999100
40.756699, -73.978500
40.758999, -73.972504
40.758202, -73.989403
40.745499, -74.001099
40.778702, -73.956200
40.756199, -73.976700
40.750801, -74.001999
40.748600, -73.984200
40.781101, -73.959503
40.787701, -73.977097
40.754398, -73.990997
40.752800, -73.988899
40.748402, -73.939400
40.750801, -73.992302
40.756199, -73.976799
40.769001, -73.982399
40.780701, -73.958900
40.750801, -73.990799
40.747700, -73.983002
40.759602, -73.977699
40.775501, -73.984398
40.773602, -73.985199
40.750099, -74.002502
40.766899, -73.961800
40.779900, -73.980698
40.750599, -73.973701
40.748501, -73.975098
40.775700, -73.982201
40.778000, -73.962097
40.761200, -73.999397
40.758598, -73.969498
40.758202, -73.977501
40.758801, -73.989403
40.783298, -73.978699
40.787102, -73.951302
40.755798, -73.990898
40.773899, -73.984200
40.764801, -73.978302
40.758999, -73.979202
40.761002, -73.973297
40.755699, -73.991997
40.804699, -73.966400
40.760502, -73.991096
40.760899, -73.975502
40.767502, -73.980598
40.750401, -73.978699
40.757099, -73.967201
40.780899, -73.956802
40.755798, -73.972702
40.777100, -73.977997
40.760700, -73.986603
40.763199, -73.976700
40.757801, -73.975601
40.758598, -73.963699
40.745098, -73.988403
40.768200, -73.959099
40.749901, -73.991898
40.780201, -73.981598
40.749699, -73.983597
40.773201, -73.962700
40.756500, -73.976601
40.775398, -73.983597
40.756199, -73.997002
40.763901, -73.978699
40.784199, -73.970200
40.762299, -73.976303
40.785000, -73.956802
40.756699, -73.978401
40.763901, -73.970596
40.778599, -73.945099
40.756599, -73.985100
40.760101, -73.971901
40.777000, -73.953796
40.751202, -73.994499
40.790199, -73.975098
40.779499, -73.977699
40.765598, -73.957603
40.758598, -73.970901
40.764801, -73.984200
40.745098, -73.994102
40.757702, -73.973701
40.761398, -73.974403
40.810001, -73.958603
40.754002, -73.982903
40.754002, -73.993896
40.764301, -73.977203
40.755901, -73.991798
40.767799, -73.983398
40.759201, -73.973000
40.771198, -73.947800
40.748600, -73.984703
40.768002, -73.958801
40.764500, -73.979599
40.753101, -74.003601
40.752701, -73.981102
40.801998, -73.967400
40.766499, -73.968300
40.773602, -73.947899
40.766998, -73.967796
40.808102, -73.945198
40.770199, -73.963600
40.760300, -73.969597
40.756599, -73.993797
40.745499, -73.938698
40.749802, -73.991501
40.752300, -73.975502
40.749401, -73.978500
40.799500, -73.968399
40.756401, -73.983002
40.751202, -73.975304
40.746700, -73.991997
40.760700, -73.976196
40.770901, -73.981003
40.756100, -73.980698
40.745499, -73.987099
40.759800, -73.987801
40.762501, -73.969002
40.763000, -73.975998
40.758701, -73.965797
40.753101, -73.983398
40.752201, -73.991501
40.785599, -73.956398
40.751099, -73.970901
40.775200, -73.959198
40.762699, -73.977303
40.749298, -73.986801
40.752701, -73.965698
40.762001, -73.974701
40.759499, -73.977501
40.753799, -73.977203
40.763000, -73.969498
40.771999, -73.961800
40.749802, -73.983597
40.775002, -73.987999
40.768200, -73.967201
40.760799, -73.983101
40.771099, -73.981300
40.771900, -73.959801
40.761101, -73.975304
40.784302, -73.951202
40.752998, -73.989197
40.751999, -73.985497
40.780399, -73.946701
40.775799, -73.950104
40.757900, -73.979698
40.770199, -73.957603
40.773201, -73.962700
40.763199, -73.970001
40.760601, -73.966202
40.749401, -73.992699
40.785099, -73.956902
40.771500, -73.950699
40.756001, -73.970299
40.759201, -73.972801
40.762299, -73.989799
40.805199, -73.961098
40.778301, -73.952499
40.769600, -73.983803
40.778702, -73.961800
40.761501, -73.994003
40.781799, -73.975700
40.757999, -73.975700
40.753300, -73.980301
40.758499, -73.979103
40.753300, -73.986298
40.757301, -73.984001
40.749298, -73.994400
40.793900, -73.942299
40.759800, -73.978798
40.754700, -73.999603
40.770199, -73.955597
40.750999, -73.972900
40.744301, -73.988899
40.757702, -73.977699
40.756199, -73.976700
40.755600, -73.994698
40.766201, -73.977402
40.748798, -73.973801
40.751999, -73.985497
40.750999, -73.988503
40.760101, -73.991501
40.777199, -73.962196
40.751999, -73.975700
40.763901, -73.967003
40.754398, -73.992897
40.755798, -73.982697
40.764000, -73.993896
40.748699, -73.988602
40.751499, -73.994003
40.752102, -73.993103
40.765202, -73.969597
40.760700, -73.987198
40.748699, -73.991203
40.750999, -73.978996
40.767700, -73.966499
40.745300, -73.987999
40.760799, -73.970901
40.760700, -73.987602
40.766300, -73.969398
40.745701, -73.991600
40.754700, -73.971901
40.779598, -73.952003
40.746498, -73.979599
40.746399, -73.945503
40.751301, -73.980400
40.781700, -73.975700
40.753399, -73.984802
40.787201, -73.975304
40.743900, -73.977699
40.757900, -73.987297
40.751400, -73.983597
40.744999, -73.988800
40.751202, -73.979401
40.762100, -73.978897
40.758999, -73.994102
40.756199, -73.967499
40.750599, -74.003304
40.755501, -73.994698
40.760601, -73.971497
40.751301, -73.982597
40.761002, -73.998703
40.769501, -73.980904
40.773102, -73.989197
40.763000, -73.978897
40.744598, -73.991600
40.756302, -73.985603
40.785900, -73.980003
40.772900, -73.960403
40.757401, -73.966698
40.747299, -73.987602
40.763802, -73.956001
40.766201, -73.991501
40.754101, -73.993301
40.755901, -73.976997
40.755001, -73.974998
40.771599, -73.984497
40.751301, -73.975403
40.750401, -73.971497
40.757000, -73.982201
40.771599, -73.953201
40.763802, -73.989700
40.758202, -73.986397
40.755798, -73.990898
40.744999, -73.932503
40.762798, -73.975502
40.764000, -73.976097
40.758801, -73.972099
40.761101, -73.960899
40.795601, -73.972900
40.763199, -73.978500
40.779301, -73.952797
40.760799, -73.986397
40.756199, -73.975304
40.753201, -73.972504
40.764198, -73.986801
40.767700, -73.959900
40.763901, -73.997704
40.743801, -73.990997
40.772400, -73.963097
40.751099, -73.971199
40.763699, -73.980904
40.755199, -73.983597
40.779301, -73.973701
40.756401, -73.972099
40.766399, -73.977898
40.756001, -73.963303
40.756302, -73.990501
40.780998, -73.949501
40.764099, -73.977898
40.755798, -73.964302
40.778400, -73.960999
40.786400, -73.977600
40.776199, -73.981903
40.758999, -73.978302
40.772900, -73.960098
40.755299, -73.979500
40.744999, -73.986801
40.764900, -73.953201
40.764599, -73.971802
40.807800, -73.945297
40.763000, -73.979897
40.772999, -73.960503
40.767899, -73.983597
40.757900, -73.982002
40.759701, -73.978500
40.756302, -73.981697
40.757198, -73.975502
40.752300, -73.975403
40.767200, -73.982498
40.760101, -73.980904
40.759399, -73.975304
40.763599, -73.976303
40.752998, -73.983704
40.764099, -73.971001
40.762199, -73.985901
40.754700, -73.977997
40.779099, -73.950897
40.768299, -73.960503
40.771599, -73.988602
40.777699, -73.977501
40.756599, -73.974503
40.755600, -73.973000
40.752201, -73.990196
40.744900, -73.991302
40.755402, -73.980598
40.761002, -73.986198
40.780102, -73.957100
40.753399, -73.992599
40.760502, -73.957703
40.769299, -73.953300
40.760899, -73.975700
40.756401, -73.985703
40.771999, -73.959000
40.765202, -73.967400
40.767700, -73.961800
40.760399, -73.967697
40.750000, -73.984901
40.758801, -73.982002
40.765598, -73.963097
40.773300, -73.945099
40.770000, -73.967300
40.747200, -73.990700
40.763599, -73.973297
40.747101, -73.990997
40.762501, -73.990601
40.745201, -73.994400
40.751801, -73.975800
40.782501, -73.950996
40.754200, -73.998001
40.787899, -73.978600
40.768398, -73.967201
40.775398, -73.964104
40.774899, -73.988503
40.762699, -73.965500
40.756500, -73.992104
40.756802, -73.965401
40.774300, -73.950996
40.760502, -73.975899
40.775002, -73.988701
40.753201, -73.974197
40.756401, -73.993797
40.751400, -73.990303
40.746799, -73.979401
40.752499, -73.991798
40.756500, -73.978699
40.744900, -73.989799
40.755299, -73.975403
40.771500, -73.983101
40.760700, -73.989998
40.752602, -73.979401
40.754700, -73.971603
40.757702, -73.974197
40.752499, -73.996101
40.745800, -73.993896
40.754398, -73.978996
40.759499, -73.972397
40.778801, -73.956100
40.777599, -73.959198
40.762402, -73.972801
40.779900, -73.948502
40.762600, -73.980698
40.755001, -73.973396
40.773399, -73.964302
40.758701, -73.989403
40.755600, -73.970299
40.758900, -73.980003
40.766899, -73.961700
40.774899, -73.990997
40.758400, -73.984703
40.752499, -73.986099
40.758099, -73.983902
40.760799, -73.998199
40.768299, -73.960197
40.758202, -73.984100
40.754601, -73.976700
40.755600, -73.983200
40.761902, -74.001503
40.752399, -73.981499
40.773998, -73.978600
40.755501, -73.991096
40.747299, -73.972298
40.750599, -73.994698
40.756599, -73.985001
40.757702, -73.986900
40.763401, -73.974800
40.755100, -73.981499
40.754601, -73.969498
40.751301, -73.993500
40.757401, -73.985703
40.754398, -73.973198
40.760799, -73.979797
40.761299, -73.966797
40.761299, -73.997803
40.745300, -73.996101
40.780499, -73.946701
40.751801, -73.992302
40.771599, -73.982697
40.752102, -73.977402
40.751801, -73.986702
40.794998, -73.969398
40.752102, -73.975601
40.749199, -73.994301
40.750702, -73.979797
40.753700, -73.973602
40.760601, -73.998802
40.775799, -73.944099
40.761398, -73.968102
40.754200, -73.971901
40.744598, -74.002701
40.753201, -73.985298
40.774601, -73.990097
40.764198, -73.974998
40.766201, -73.995399
40.744301, -73.990997
40.779499, -73.953598
40.774101, -73.963799
40.750000, -73.990303
40.754902, -74.000000
40.778999, -73.960098
40.761398, -73.986801
40.750301, -73.994698
40.757801, -73.978996
40.755001, -73.984001
40.771999, -73.981697
40.751999, -73.992897
40.754700, -73.987801
40.768299, -73.982201
40.747398, -73.980202
40.772499, -73.977402
40.780800, -73.980698
40.776199, -73.951797
40.775101, -73.990700
40.756100, -73.989502
40.756500, -73.978203
40.771999, -73.955704
40.771599, -73.965599
40.758598, -73.973099
40.791500, -73.968697
40.752201, -73.985703
40.756199, -73.984703
40.744801, -73.988998
40.755299, -73.975403
40.758301, -73.969002
40.747398, -73.981796
40.764000, -73.980003
40.765202, -73.987801
40.766201, -73.981697
40.759701, -73.973396
40.756802, -73.967003
40.780300, -73.977600
40.779400, -73.987900
40.764400, -73.971397
40.759899, -73.972000
40.756901, -73.972000
40.754700, -73.970001
40.762001, -73.958397
40.765999, -73.979301
40.765301, -73.987701
40.746300, -73.972603
40.787998, -73.973701
40.763901, -73.979797
40.763599, -73.963699
40.771900, -73.951698
40.773701, -73.983902
40.752102, -73.994499
40.756199, -73.987000
40.757000, -73.987198
40.744099, -73.990303
40.745800, -73.999702
40.764500, -73.970703
40.761002, -73.973297
40.761101, -73.982002
40.764198, -73.984802
40.747799, -73.994797
40.757900, -73.999100
40.763500, -73.975403
40.762600, -73.978798
40.744701, -73.975800
40.757599, -73.975700
40.757401, -73.969398
40.764599, -73.977898
40.751900, -73.976402
40.764702, -73.973999
40.747898, -73.984901
40.773800, -73.964104
40.751701, -73.973701
40.760799, -73.974899
40.804501, -73.947800
40.745499, -73.988701
40.752499, -73.980698
40.747700, -73.978897
40.753300, -73.987198
40.758701, -73.961403
40.786598, -73.980400
40.779099, -73.982803
40.744202, -73.980499
40.771599, -73.982597
40.772701, -73.953598
40.758999, -73.976303
40.762402, -73.965698
40.761398, -73.985901
40.755299, -73.978104
40.761101, -73.971703
40.750000, -73.994102
40.758400, -73.988998
40.776600, -73.960602
40.744301, -73.980301
40.762798, -73.969902
40.752998, -73.983597
40.786598, -73.974602
40.767300, -73.961998
40.760899, -73.998802
40.763302, -73.976898
40.754799, -73.981102
40.772400, -73.966797
40.751801, -73.984200
40.778400, -73.952400
40.799400, -73.945297
40.743900, -73.989197
40.773998, -73.963097
40.748001, -73.985199
40.760101, -73.977798
40.744301, -73.984100
40.753201, -73.974800
40.762600, -73.974197
40.795700, -73.975601
40.751701, -73.989899
40.761299, -73.999100
40.754501, -73.986801
40.760399, -73.971802
40.752800, -73.981400
40.745499, -73.993698
40.771702, -73.963097
40.780399, -73.982002
40.769001, -73.960999
40.750198, -73.983597
40.760101, -73.973198
40.758202, -73.992699
40.751701, -74.000000
40.783699, -73.977501
40.768200, -73.968697
40.746899, -73.990601
40.753799, -73.999199
40.751801, -73.993599
40.765301, -73.967697
40.766300, -73.983101
40.802101, -73.967697
40.753899, -73.980904
40.753502, -73.980598
40.766701, -73.966904
40.744400, -73.980797
40.749199, -73.980400
40.750000, -73.994102
40.780201, -73.947403
40.798901, -73.961899
40.754398, -73.986702
40.783600, -73.979500
40.764599, -73.970596
40.759499, -73.988899
40.745098, -73.991203
40.760502, -73.977997
40.777802, -73.955704
40.772701, -73.967003
40.769199, -73.969299
40.757198, -73.972000
40.765202, -73.979301
40.756401, -73.967499
40.763500, -73.977203
40.750900, -73.982803
40.749802, -73.972099
40.768398, -73.962196
40.756199, -73.990402
40.769199, -73.992203
40.761799, -73.975197
40.774601, -73.982002
40.764400, -73.971497
40.754398, -73.981499
40.760700, -73.982803
40.746498, -73.947800
40.749802, -73.991501
40.781101, -73.959396
40.751701, -73.993896
40.771702, -73.988602
40.778000, -73.958702
40.765701, -73.970001
40.760899, -73.983398
40.760799, -73.978104
40.768299, -73.982201
40.759499, -73.981300
40.764099, -73.971100
40.763500, -73.965302
40.744400, -73.987503
40.747601, -73.985199
40.800701, -73.956497
40.755100, -73.991600
40.745800, -73.987999
40.766499, -73.978203
40.747501, -73.983200
40.761200, -73.981499
40.769001, -73.943199
40.773998, -73.958298
40.750099, -73.994400
40.748699, -73.980202
40.767101, -73.956200
40.783401, -73.970802
40.754902, -73.975304
40.758598, -73.973602
40.745300, -73.994003
40.792301, -73.973297
40.761398, -73.973000
40.747002, -73.987198
40.755100, -73.970703
40.769001, -73.992302
40.776600, -73.989799
40.786900, -73.955498
40.756401, -73.987396
40.765400, -73.980698
40.780602, -73.976402
40.756500, -73.974701
40.750500, -73.973396
40.758598, -73.970497
40.759899, -73.976303
40.759399, -73.975304
40.763100, -73.977997
40.756901, -73.977303
40.786301, -73.951698
40.766602, -73.983299
40.758499, -73.977203
40.765400, -73.952797
40.766499, -73.953102
40.773499, -73.955902
40.745201, -73.985497
40.765800, -73.969803
40.773499, -73.983200
40.755600, -73.977997
40.755901, -73.974998
40.751099, -73.991600
40.775299, -73.981903
40.757301, -73.984703
40.768101, -73.985802
40.771301, -73.947403
40.780602, -73.976097
40.777199, -73.989304
40.744301, -73.987602
40.762699, -73.965302
40.757301, -73.968597
40.766300, -73.995399
40.777599, -73.988899
40.743999, -73.997398
40.755299, -73.976601
40.745998, -73.972397
40.765301, -73.978302
40.744801, -73.994797
40.751400, -73.992996
40.789902, -73.973396
40.745300, -73.978996
40.761902, -73.963303
40.772499, -73.965103
40.757099, -73.972099
40.777699, -73.951202
40.756401, -73.972504
40.757401, -73.974197
40.755001, -73.971703
40.750401, -73.990898
40.749298, -73.994400
40.747200, -74.003098
40.765999, -73.965897
40.758801, -73.972900
40.753899, -73.987000
40.753700, -73.979301
40.745300, -73.998497
40.751202, -73.987099
40.751598, -73.976501
40.785999, -73.952797
40.759800, -73.976303
40.762501, -73.970398
40.764702, -73.978302
40.757900, -73.991501
40.755402, -73.993202
40.755501, -73.981796
40.764099, -73.970398
40.761200, -73.961899
40.755199, -73.988701
40.764000, -73.974403
40.757301, -73.972099
40.750000, -73.982399
40.761398, -73.985901
40.756001, -73.963501
40.762402, -73.986198
40.756199, -73.993599
40.749001, -73.982101
40.767399, -73.986099
40.758301, -73.994202
40.744099, -73.991402
40.773300, -73.990303
40.756901, -73.984200
40.760101, -73.972000
40.763302, -73.976997
40.764099, -73.978798
40.784801, -73.956001
40.767502, -73.992699
40.750198, -73.976997
40.745499, -74.001198
40.779701, -73.946098
40.761600, -73.982201
40.756802, -73.963898
40.763699, -73.974998
40.794498, -73.971199
40.764400, -73.977501
40.764099, -73.996002
40.755501, -73.981400
40.768101, -73.996002
40.750198, -73.992401
40.757999, -73.991501
40.769699, -73.960297
40.755402, -73.975403
40.750099, -73.983398
40.805599, -73.946999
40.756802, -73.998497
40.755901, -73.974998
40.764900, -73.976799
40.744900, -73.988602
40.781898, -73.947601
40.805099, -73.946800
40.755699, -73.987801
40.775398, -73.977997
40.744499, -73.994904
40.777401, -73.975098
40.770100, -73.957397
40.758999, -73.986099
40.769501, -73.956001
40.750301, -73.985001
40.761200, -73.979500
40.779701, -73.986504
40.765800, -73.969803
40.751301, -73.994102
40.764500, -73.979599
40.751202, -73.986801
40.754902, -73.977898
40.750500, -73.995201
40.756901, -73.993698
40.755501, -73.973801
40.765202, -73.964600
40.762798, -73.969803
40.790298, -73.971397
40.743999, -73.991501
40.749199, -73.982903
40.757099, -73.984001
40.804501, -73.951500
40.758301, -73.990196
40.757401, -73.968803
40.764500, -73.982399
40.743801, -73.988800
40.790901, -73.968903
40.754200, -73.982903
40.790298, -73.977303
40.773998, -73.948502
40.786701, -73.974800
40.765400, -73.971802
40.752201, -73.993301
40.762299, -73.968201
40.747299, -73.991699
40.763199, -73.964500
40.759300, -73.965103
40.780800, -73.982903
40.757198, -73.977798
40.774200, -73.961197
40.765400, -73.971497
40.757599, -73.971100
40.755501, -73.977699
40.757599, -73.975098
40.763000, -73.969002
40.774700, -73.991096
40.779400, -73.953300
40.789600, -73.979301
40.755299, -73.972298
40.785599, -73.970001
40.761002, -73.981102
40.752998, -73.994598
40.779499, -73.959396
40.764702, -73.970596
40.756302, -73.997902
40.751400, -73.939903
40.755299, -73.992996
40.760799, -73.967201
40.770699, -73.964996
40.762901, -73.971703
40.769600, -73.980797
40.761398, -73.975098
40.765800, -73.970802
40.764599, -73.976997
40.758202, -73.973602
40.755600, -73.977699
40.757599, -73.975098
40.763000, -73.997498
40.753601, -73.998901
40.764000, -73.970398
40.752998, -73.993202
40.762699, -73.975403
40.768299, -73.967003
40.761002, -73.971001
40.755100, -73.983902
40.747101, -73.986000
40.777500, -73.962502
40.762901, -73.974098
40.753300, -73.978897
40.751801, -73.994003
40.750900, -73.979202
40.769199, -73.982903
40.758801, -73.977898
40.770302, -73.982201
40.750198, -73.984802
40.762501, -73.986099
40.762798, -73.967697
40.747700, -73.984802
40.748299, -74.001801
40.765701, -73.970596
40.758900, -73.974800
40.779800, -73.960297
40.762901, -73.969704
40.795799, -73.973099
40.748299, -73.971603
40.763599, -73.979500
40.745201, -73.997803
40.763901, -73.986000
40.760700, -73.971603
40.759102, -73.980400
40.764099, -73.954399
40.769600, -73.958199
40.761200, -73.985397
40.758701, -73.973701
40.780201, -73.983200
40.760799, -73.984497
40.749001, -73.988503
40.771599, -73.980698
40.759399, -73.967598
40.764400, -73.970901
40.767101, -73.979202
40.748100, -73.939499
40.755402, -73.968697
40.753799, -73.991203
40.745300, -73.979301
40.750000, -73.983398
40.754101, -73.973503
40.758099, -73.981499
40.772400, -73.982399
40.779800, -73.956100
40.795200, -73.975998
40.764900, -73.968803
40.759201, -73.971703
40.747700, -73.974800
40.761501, -73.969803
40.758202, -73.978401
40.765499, -73.970001
40.768200, -73.984398
40.774700, -73.958199
40.745899, -73.982101
40.745701, -73.984200
40.771400, -73.965698
40.750198, -73.984901
40.766399, -73.983101
40.763199, -73.977798
40.750999, -73.982803
40.761600, -73.974998
40.751999, -73.973099
40.756199, -73.975098
40.760399, -73.995300
40.750702, -73.991096
40.758499, -73.972198
40.749901, -73.991402
40.774200, -73.961800
40.748299, -73.977097
40.763901, -73.978203
40.776100, -73.957603
40.770901, -73.963097
40.746700, -73.991600
40.755600, -73.970901
40.751598, -73.979500
40.762798, -73.963600
40.773899, -73.945602
40.754501, -73.986801
40.757401, -73.975800
40.781799, -73.972000
40.747700, -73.986900
40.760899, -73.978996
40.763401, -73.973999
40.756802, -73.974403
40.768101, -73.991302
40.755901, -73.987099
40.770901, -73.963997
40.761600, -73.962898
40.766102, -73.963799
40.761398, -73.971100
40.764801, -73.995903
40.784801, -73.970299
40.763000, -73.984001
40.744400, -73.988800
40.747601, -73.980904
40.756001, -73.980202
40.763901, -73.958397
40.751499, -73.971001
40.748901, -73.992104
40.758400, -73.969101
40.757999, -73.980202
40.753502, -73.977600
40.764198, -73.967201
40.775299, -73.962799
40.758701, -73.961304
40.745300, -73.988800
40.776402, -73.950401
40.754601, -73.986801
40.761002, -73.999100
40.761902, -73.966400
40.756401, -73.978600
40.761902, -73.975197
40.758499, -73.977203
40.801998, -73.969101
40.749599, -73.983398
40.762100, -73.993301
40.757401, -73.985001
40.763599, -73.981400
40.757099, -73.972099
40.760601, -73.979897
40.744400, -73.973099
40.766399, -73.952301
40.777699, -73.955399
40.799702, -73.955200
40.744701, -73.982903
40.749298, -73.994003
40.795300, -73.971298
40.772499, -73.962799
40.758598, -74.000000
40.760300, -73.998802
40.757900, -73.981903
40.764000, -73.988297
40.761299, -73.971199
40.766998, -73.984299
40.764599, -73.974602
40.780800, -73.952400
40.748699, -74.003304
40.765800, -73.969803
40.797901, -73.969704
40.755600, -73.991898
40.774899, -73.958504
40.789299, -73.975502
40.778702, -73.956001
40.760101, -73.975098
40.761799, -73.984200
40.752201, -73.982002
40.772800, -73.989502
40.758099, -73.969101
40.764801, -73.968498
40.780899, -73.981300
40.753700, -73.978600
40.757000, -73.971703
40.762402, -73.972702
40.763802, -73.973999
40.744701, -73.997002
40.755100, -73.984001
40.779301, -73.959099
40.754200, -73.976501
40.761501, -73.974503
40.762501, -73.987099
40.762798, -73.978302
40.749001, -73.976303
40.745800, -73.988098
40.749401, -73.981003
40.781700, -73.979401
40.763500, -73.971703
40.763000, -73.989304
40.780499, -73.959000
40.769299, -73.959503
40.786999, -73.981201
40.777100, -73.959999
40.744598, -73.991600
40.758301, -73.990303
40.748501, -73.992500
40.761398, -73.971001
40.761700, -73.978798
40.759998, -73.974899
40.752800, -73.988899
40.746399, -73.985603
40.766499, -73.960999
40.760601, -73.990898
